,ABN,Name,Main activity,Full time staff,Part time staff,Volunteers,Year,Casual staff,Total revenue,Total gross income,Employee expenses,All other expenses,Total expenses,Net surplus deficit,type,cat1_1,formed_combined2
1208,49061834197,Catholic Social Services (Australia) Limited,Social services,0,0,10,2019,0.0,24328.0,24328.0,0.0,10768.0,10768.0,13560.0,Institutional group,social welfare and poor,2001.0
1209,49072260005,Blue Knot Foundation,Other health service delivery,5,3,0,2013,,,,,,,,Service Group,social welfare and poor,1995.0
1210,49072260005,Blue Knot Foundation,Other health service delivery,6,3,6,2014,0.0,1515204.0,1515204.0,601270.0,861799.0,1463069.0,52135.0,Service Group,social welfare and poor,1995.0
1211,49072260005,Blue Knot Foundation,Other health service delivery,6,6,10,2015,0.0,1885909.0,1885909.0,658480.0,990398.0,1648878.0,237031.0,Service Group,social welfare and poor,1995.0
1212,49072260005,Blue Knot Foundation,Mental health and crisis intervention,6,4,13,2016,0.0,1773385.0,1773385.0,699896.0,941457.0,1641353.0,132032.0,Service Group,social welfare and poor,1995.0
1213,49072260005,Blue Knot Foundation,Advocacy and civic activities,8,5,4,2017,0.0,2313320.0,2313320.0,833908.0,1028692.0,1862600.0,450720.0,Service Group,social welfare and poor,1995.0
1214,49072260005,Blue Knot Foundation,Other health service delivery,9,5,0,2018,3.0,2910038.0,2910038.0,1002244.0,395769.0,2318247.0,591791.0,Service Group,social welfare and poor,1995.0
1215,49072260005,Blue Knot Foundation,Other health service delivery,12,24,0,2019,0.0,3287827.0,3287827.0,1535493.0,1207336.0,2742829.0,544998.0,Service Group,social welfare and poor,1995.0
1216,49108494631,Voiceless Limited,Animal protection,6,0,8,2013,,,,,,,,Citizen group,public interest,2004.0
1217,49108494631,Voiceless Limited,Other activity,5,0,30,2014,1.0,191414.0,1462966.0,607858.0,529316.0,1245170.0,217796.0,Citizen group,public interest,2004.0
1218,49108494631,Voiceless Limited,Animal protection,5,1,15,2015,0.0,295594.0,1267098.0,508008.0,368286.0,1010701.0,256397.0,Citizen group,public interest,2004.0
1219,49108494631,Voiceless Limited,Animal protection,6,1,15,2016,0.0,301138.0,837499.0,553484.0,387466.0,1053489.0,-215990.0,Citizen group,public interest,2004.0
1220,49108494631,Voiceless Limited,Animal protection,5,2,5,2017,0.0,304465.0,988443.0,619559.0,327498.0,1012569.0,-24126.0,Citizen group,public interest,2004.0
1221,49108494631,Voiceless Limited,Animal protection,5,3,6,2018,1.0,164937.0,592911.0,352903.0,272299.0,678802.0,-85891.0,Citizen group,public interest,2004.0
1222,49108494631,Voiceless Limited,Animal protection,2,2,3,2019,0.0,167906.0,374563.0,314765.0,196967.0,514032.0,-139469.0,Citizen group,public interest,2004.0
1223,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,2,1,0,2013,,,,,,,,Professional group,occupational association,2010.0
1224,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,2,1,0,2014,0.0,698919.0,722234.0,352290.0,281962.0,634252.0,87982.0,Professional group,occupational association,2010.0
1225,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,1,1,0,2015,0.0,0.0,180720.0,268226.0,78865.0,347091.0,-166371.0,Professional group,occupational association,2010.0
1226,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,1,1,0,2016,0.0,0.0,145092.0,226237.0,95697.0,321934.0,-176842.0,Professional group,occupational association,2010.0
1227,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,0,1,0,2017,0.0,81520.0,81520.0,182624.0,54387.0,237011.0,-155491.0,Professional group,occupational association,2010.0
1228,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,0,1,11,2018,0.0,50051.0,50051.0,43677.0,22617.0,66294.0,-16243.0,Professional group,occupational association,2010.0
1229,49144489038,Confederation Of Postgraduate Medical Education Councils (Cpmec) Limited,Other education,0,2,11,2019,0.0,47176.0,47176.0,46515.0,27302.0,73817.0,-26641.0,Professional group,occupational association,2010.0
1230,49289821863,Australian College of Midwives Ltd,Other health service delivery,8,6,250,2015,1.0,2171815.0,2171815.0,873951.0,1009114.0,1884772.0,287043.0,Professional group,occupational association,1978.0
1231,49289821863,Australian College of Midwives Ltd,Other health service delivery,11,5,276,2016,0.0,3036827.0,3036827.0,1075287.0,1855744.0,2931031.0,105796.0,Professional group,occupational association,1978.0
1232,49289821863,Australian College of Midwives Ltd,Other health service delivery,13,8,276,2017,0.0,2084519.0,2415717.0,1183173.0,1394571.0,2577744.0,-162027.0,Professional group,occupational association,1978.0
1233,49289821863,Australian College of Midwives Ltd,Other health service delivery,7,11,300,2018,1.0,2456070.0,2518395.0,1025202.0,1425412.0,2515614.0,2781.0,Professional group,occupational association,1978.0
1234,49289821863,Australian College of Midwives Ltd,Other education,10,18,300,2019,1.0,2487186.0,2487186.0,1215185.0,1625577.0,2840762.0,-353576.0,Professional group,occupational association,1978.0
1235,49724845604,Open Family Australia,Other activity,17,4,150,2013,,,,,,,,Service Group,social welfare and poor,1978.0
1236,49724845604,Open Family Australia,Other activity,14,4,301,2014,0.0,2305093.0,2305093.0,1149936.0,1169590.0,2326518.0,-21425.0,Service Group,social welfare and poor,1978.0
1237,49724845604,Open Family Australia,Social services,10,0,150,2015,0.0,1977861.0,1977861.0,950431.0,1009019.0,1959450.0,18411.0,Service Group,social welfare and poor,1978.0
1238,49724845604,Open Family Australia,Social services,8,0,75,2016,0.0,2120988.0,2124588.0,609099.0,1500208.0,2110079.0,14509.0,Service Group,social welfare and poor,1978.0
1239,49724845604,Open Family Australia,Social services,7,0,75,2017,0.0,1428489.0,1428489.0,1155168.0,271515.0,1426687.0,1802.0,Service Group,social welfare and poor,1978.0
1240,49724845604,Open Family Australia,Social services,7,2,75,2018,0.0,1975954.0,1982364.0,842193.0,867760.0,1709953.0,272411.0,Service Group,social welfare and poor,1978.0
1241,49724845604,Open Family Australia,Social services,7,0,0,2019,0.0,1343533.0,1372211.0,1345014.0,251778.0,1599156.0,-226945.0,Service Group,social welfare and poor,1978.0
1242,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,3,0,30,2013,,,,,,,,Professional group,occupational association,1950.0
1243,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,3,0,30,2014,0.0,1192837.0,1348918.0,270874.0,296065.0,587733.0,761185.0,Professional group,occupational association,1950.0
1244,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,2,1,40,2015,0.0,1097775.0,1242030.0,284629.0,456381.0,741010.0,501020.0,Professional group,occupational association,1950.0
1245,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,3,0,25,2016,0.0,842163.0,920619.0,288123.0,446412.0,734535.0,186084.0,Professional group,occupational association,1950.0
1246,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,2,1,20,2017,0.0,1253047.0,1572558.0,311363.0,457052.0,768415.0,804143.0,Professional group,occupational association,1950.0
1247,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,2,1,25,2018,0.0,1142692.0,1150194.0,316289.0,523263.0,839552.0,310642.0,Professional group,occupational association,1950.0
1248,50002977102,The Australian Society Of Otolaryngology Head & Neck Surgery Limited,Other health service delivery,3,0,25,2019,1.0,1279673.0,2500058.0,405634.0,729552.0,1135186.0,1364872.0,Professional group,occupational association,1950.0
1249,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,12,2013,,,,,,,,Service Group,social welfare and poor,1962.0
1250,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,6,2014,0.0,0.0,163468.0,0.0,11143.0,145963.0,17505.0,Service Group,social welfare and poor,1962.0
1251,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,14,2015,0.0,0.0,173628.0,0.0,20248.0,188631.0,-15003.0,Service Group,social welfare and poor,1962.0
1252,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,15,2016,0.0,0.0,216536.0,0.0,9649.0,187308.0,29228.0,Service Group,social welfare and poor,1962.0
1253,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,15,2017,0.0,166274.0,166274.0,0.0,14947.0,187720.0,-21446.0,Service Group,social welfare and poor,1962.0
1254,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,15,2018,0.0,158082.0,158082.0,0.0,7823.0,147232.0,10850.0,Service Group,social welfare and poor,1962.0
1255,50006946550,Partners In Aid Ltd,"Economic, social and community development",0,0,15,2019,0.0,166274.0,166274.0,0.0,14947.0,187720.0,-21446.0,Service Group,social welfare and poor,1962.0
1256,50023683196,Australasian Mutuals Institute Ltd,Other education,1,2,22,2013,,,,,,,,Professional group,occupational association,1990.0
1257,50023683196,Australasian Mutuals Institute Ltd,Other education,2,1,30,2014,0.0,701505.0,701505.0,447126.0,388663.0,835789.0,-134284.0,Professional group,occupational association,1990.0
1258,50023683196,Australasian Mutuals Institute Ltd,Other education,2,0,15,2015,0.0,537242.0,537242.0,338320.0,335252.0,673572.0,-136320.0,Professional group,occupational association,1990.0
1259,50023683196,Australasian Mutuals Institute Ltd,Other education,1,0,15,2016,0.0,505255.0,505255.0,222890.0,280766.0,503656.0,1599.0,Professional group,occupational association,1990.0
1260,50023683196,Australasian Mutuals Institute Ltd,Other education,1,0,6,2017,0.0,414544.0,443719.0,212226.0,272234.0,484460.0,-40741.0,Professional group,occupational association,1990.0
1261,50023683196,Australasian Mutuals Institute Ltd,Employment and training,1,0,5,2018,0.0,456922.0,456922.0,206346.0,283161.0,489507.0,-32585.0,Professional group,occupational association,1990.0
1262,50023683196,Australasian Mutuals Institute Ltd,Other education,1,1,6,2019,0.0,378684.0,378684.0,162398.0,325032.0,487430.0,-108746.0,Professional group,occupational association,1990.0
1263,50169561394,Australian Red Cross Society,,3967,1458,35776,2013,,,,,,,,Service Group,social welfare and poor,1914.0
1264,50169561394,Australian Red Cross Society,Other activity,4020,2605,1001,2014,485.0,1108682515.0,1108682515.0,527695355.0,545338496.0,1080645038.0,28037477.0,Service Group,social welfare and poor,1914.0
1265,50169561394,Australian Red Cross Society,Social services,3525,2324,22076,2015,192.0,967122292.0,967122292.0,485167197.0,483449628.0,975864000.0,-8741708.0,Service Group,social welfare and poor,1914.0
1266,50169561394,Australian Red Cross Society,Social services,3307,2323,20710,2016,311.0,894032000.0,894032000.0,447666000.0,419194000.0,873412000.0,20620000.0,Service Group,social welfare and poor,1914.0
1267,50169561394,Australian Red Cross Society,Social services,3347,2832,22717,2017,375.0,871554000.0,871554000.0,453459000.0,390165805.0,871151000.0,403000.0,Service Group,social welfare and poor,1914.0
1268,50169561394,Australian Red Cross Society,Social services,2962,2302,18669,2018,342.0,892948000.0,900845000.0,468027000.0,432974000.0,905492000.0,-4647000.0,Service Group,social welfare and poor,1914.0
1269,50169561394,Australian Red Cross Society,Social services,2878,2248,17047,2019,361.0,867401000.0,867401000.0,442685000.0,441394000.0,886952000.0,-19551000.0,Service Group,social welfare and poor,1914.0
1270,50981925239,Australian Islamic Cultural Centre Inc,Other education,0,0,50,2013,,,,,,,,Service Group,identity groups,1986.0
1271,50981925239,Australian Islamic Cultural Centre Inc,Other education,0,0,30,2014,0.0,1762477.0,1762477.0,0.0,106143.0,405416.0,1357061.0,Service Group,identity groups,1986.0
1272,50981925239,Australian Islamic Cultural Centre Inc,Other education,0,0,50,2015,0.0,1742258.0,1742258.0,0.0,251028.0,554505.0,1187753.0,Service Group,identity groups,1986.0
1273,50981925239,Australian Islamic Cultural Centre Inc,Other education,0,0,50,2016,0.0,4724922.0,4724922.0,0.0,91010.0,684658.0,4040264.0,Service Group,identity groups,1986.0
1274,50981925239,Australian Islamic Cultural Centre Inc,Other education,0,0,50,2017,0.0,2191650.0,2606462.0,0.0,121661.0,619929.0,1986533.0,Service Group,identity groups,1986.0
1275,50981925239,Australian Islamic Cultural Centre Inc,Other education,0,0,50,2018,0.0,2027416.0,2027416.0,0.0,109448.0,617256.0,1410160.0,Service Group,identity groups,1986.0
1276,50981925239,Australian Islamic Cultural Centre Inc,Religious activities,0,0,50,2019,0.0,4374541.0,4374541.0,0.0,638286.0,1409870.0,2964671.0,Service Group,identity groups,1986.0
1277,51319893516,Australian Council State School Organisations LTD,Civic and advocacy activities,1,4,0,2013,,,,,,,,Institutional group,education,1947.0
1278,51319893516,Australian Council State School Organisations LTD,Civic and advocacy activities,1,2,30,2014,2.0,321585.0,321585.0,194760.0,18500.0,496446.0,-174861.0,Institutional group,education,1947.0
1279,51319893516,Australian Council State School Organisations LTD,Civic and advocacy activities,1,1,10,2015,1.0,809143.0,809143.0,216074.0,0.0,221074.0,588069.0,Institutional group,education,1947.0
1280,51319893516,Australian Council State School Organisations LTD,Advocacy and civic activities,1,2,6,2016,0.0,753956.0,753956.0,201155.0,564395.0,765550.0,-11594.0,Institutional group,education,1947.0
1281,51319893516,Australian Council State School Organisations LTD,Advocacy and civic activities,1,2,8,2017,0.0,611584.0,611584.0,138271.0,566783.0,705054.0,-93470.0,Institutional group,education,1947.0
1282,51319893516,Australian Council State School Organisations LTD,Civic and advocacy activities,1,2,15,2018,0.0,690800.0,690800.0,180000.0,518000.0,703000.0,-12200.0,Institutional group,education,1947.0
1283,51319893516,Australian Council State School Organisations LTD,Primary and secondary education,1,2,6,2019,0.0,283000.0,283000.0,219000.0,0.0,283000.0,0.0,Institutional group,education,1947.0
1284,51943541450,Fundraising Institute Australia,Other education,9,0,236,2013,,,,,,,,Professional group,occupational association,1968.0
1285,51943541450,Fundraising Institute Australia,Other education,9,0,301,2014,0.0,2471960.0,2471960.0,913190.0,1387679.0,2300869.0,171091.0,Professional group,occupational association,1968.0
1286,51943541450,Fundraising Institute Australia,Other education,10,0,200,2015,1.0,2937843.0,2937843.0,927578.0,1586968.0,2525940.0,411903.0,Professional group,occupational association,1968.0
1287,51943541450,Fundraising Institute Australia,Other philanthropic intermediaries and voluntarism promotion,11,1,200,2016,0.0,3177515.0,3177515.0,1074915.0,1755332.0,2830247.0,347268.0,Professional group,occupational association,1968.0
1288,51943541450,Fundraising Institute Australia,Other philanthropic intermediaries and voluntarism promotion,10,0,200,2017,0.0,3270363.0,3270363.0,1350751.0,1982020.0,3332771.0,-62408.0,Professional group,occupational association,1968.0
1289,51943541450,Fundraising Institute Australia,Civic and advocacy activities,12,1,200,2018,2.0,3414145.0,3414145.0,1410485.0,2137366.0,3596371.0,-182226.0,Professional group,occupational association,1968.0
1290,51943541450,Fundraising Institute Australia,Civic and advocacy activities,10,5,200,2019,0.0,3408094.0,3408094.0,1583978.0,1976353.0,3586331.0,-178237.0,Professional group,occupational association,1968.0
1291,52001250595,Australian Music Centre Ltd,Culture and arts,2,7,4,2013,,,,,,,,Professional group,occupational association,1974.0
1292,52001250595,Australian Music Centre Ltd,Culture and arts,2,1,6,2014,6.0,733766.0,733766.0,271800.0,409258.0,681058.0,52708.0,Professional group,occupational association,1974.0
1293,52001250595,Australian Music Centre Ltd,Culture and arts,2,1,2,2015,6.0,619348.0,619348.0,335704.0,235935.0,571639.0,47711.0,Professional group,occupational association,1974.0
1294,52001250595,Australian Music Centre Ltd,Culture and arts,2,1,2,2016,6.0,649057.0,649057.0,348944.0,235432.0,584376.0,64681.0,Professional group,occupational association,1974.0
1295,52001250595,Australian Music Centre Ltd,Culture and arts,2,1,1,2017,5.0,712308.0,712308.0,355717.0,331359.0,687076.0,25232.0,Professional group,occupational association,1974.0
1296,52001250595,Australian Music Centre Ltd,Culture and arts,2,1,1,2018,5.0,687155.0,687155.0,428761.0,242172.0,670933.0,16222.0,Professional group,occupational association,1974.0
1297,52001250595,Australian Music Centre Ltd,Culture and arts,3,3,1,2019,3.0,769508.0,769508.0,429775.0,306462.0,736237.0,33271.0,Professional group,occupational association,1974.0
1298,52008445485,National Disability Services Limited,Civic and advocacy activities,84,37,4,2013,,,,,,,,Institutional group,disabled and health advocacy,1944.0
1299,52008445485,National Disability Services Limited,Civic and advocacy activities,110,34,0,2014,2.0,29560564.0,30264683.0,12527336.0,15186805.0,29610136.0,654547.0,Institutional group,disabled and health advocacy,1944.0
1300,52008445485,National Disability Services Limited,Civic and advocacy activities,112,38,0,2015,5.0,36560806.0,36562770.0,14730871.0,15031875.0,35768769.0,794001.0,Institutional group,disabled and health advocacy,1944.0
1301,52008445485,National Disability Services Limited,Advocacy and civic activities,93,51,0,2016,54.0,34611166.0,34442409.0,14360188.0,15513129.0,32901132.0,1541277.0,Institutional group,disabled and health advocacy,1944.0
1302,52008445485,National Disability Services Limited,Advocacy and civic activities,102,53,0,2017,36.0,33499837.0,33509834.0,13774939.0,15668780.0,31898090.0,1611744.0,Institutional group,disabled and health advocacy,1944.0
1303,52008445485,National Disability Services Limited,Civic and advocacy activities,104,52,4,2018,21.0,34471542.0,34484269.0,15302520.0,18159120.0,33461640.0,1022629.0,Institutional group,disabled and health advocacy,1944.0
1304,52008445485,National Disability Services Limited,Other health service delivery,78,29,19,2019,16.0,27320633.0,27349269.0,14047196.0,9858164.0,26172244.0,1177025.0,Institutional group,disabled and health advocacy,1944.0
1305,52096255177,Macular Disease Foundation Australia,Other health service delivery,13,2,20,2013,,,,,,,,Hybrid group,disabled and health advocacy,2001.0
1306,52096255177,Macular Disease Foundation Australia,Other health service delivery,13,2,30,2014,0.0,3883464.0,4227988.0,1327185.0,2115279.0,3812463.0,415525.0,Hybrid group,disabled and health advocacy,2001.0
1307,52096255177,Macular Disease Foundation Australia,Other health service delivery,12,2,21,2015,0.0,4194870.0,4604391.0,1268392.0,1602359.0,3246700.0,1357691.0,Hybrid group,disabled and health advocacy,2001.0
1308,52096255177,Macular Disease Foundation Australia,Other health service delivery,13,4,20,2016,0.0,3816302.0,4452473.0,1235087.0,1621990.0,3472909.0,979564.0,Hybrid group,disabled and health advocacy,2001.0
1309,52096255177,Macular Disease Foundation Australia,Other health service delivery,18,2,40,2017,1.0,4201311.0,4201311.0,1384489.0,1433689.0,3502394.0,698917.0,Hybrid group,disabled and health advocacy,2001.0
1310,52096255177,Macular Disease Foundation Australia,Other health service delivery,16,1,12,2018,2.0,3116661.0,3116661.0,1558497.0,1247844.0,3289341.0,-172680.0,Hybrid group,disabled and health advocacy,2001.0
1311,52096255177,Macular Disease Foundation Australia,Other health service delivery,13,1,32,2019,3.0,5150260.0,4876943.0,1492085.0,1176635.0,3116720.0,1760223.0,Hybrid group,disabled and health advocacy,2001.0
1312,52133086601,The Australian College of Children and Young People's Nurses,Advocacy and civic activities,0,0,30,2016,0.0,0.0,84192.0,24116.0,50415.0,74531.0,9661.0,Professional group,occupational association,2008.0
1313,52133086601,The Australian College of Children and Young People's Nurses,Other education,0,0,30,2017,0.0,135542.0,135542.0,145477.0,0.0,145477.0,-9935.0,Professional group,occupational association,2008.0
1314,52133086601,The Australian College of Children and Young People's Nurses,Other education,0,0,40,2018,0.0,72737.0,72737.0,25602.0,37499.0,63101.0,9636.0,Professional group,occupational association,2008.0
1315,52133086601,The Australian College of Children and Young People's Nurses,Other education,0,0,10,2019,0.0,116970.0,116970.0,0.0,110864.0,113655.0,3315.0,Professional group,occupational association,2008.0
1316,52199195151,Print Council Of Australia Inc,Culture and arts,0,5,40,2013,,,,,,,,Professional group,occupational association,1966.0
1317,52199195151,Print Council Of Australia Inc,Culture and arts,0,4,30,2014,0.0,0.0,240687.0,104857.0,103011.0,207868.0,32819.0,Professional group,occupational association,1966.0
1318,52199195151,Print Council Of Australia Inc,Culture and arts,0,3,25,2015,1.0,0.0,175300.0,99837.0,124455.0,224292.0,-48992.0,Professional group,occupational association,1966.0
1319,52199195151,Print Council Of Australia Inc,Culture and arts,0,3,30,2016,0.0,0.0,187094.0,78383.0,109612.0,187995.0,-901.0,Professional group,occupational association,1966.0
1320,52199195151,Print Council Of Australia Inc,Culture and arts,0,3,30,2017,0.0,169485.0,169485.0,92642.0,82601.0,175243.0,-5758.0,Professional group,occupational association,1966.0
1321,52199195151,Print Council Of Australia Inc,Culture and arts,0,4,12,2018,0.0,191280.0,191280.0,105624.0,101105.0,206729.0,-15449.0,Professional group,occupational association,1966.0
1322,52199195151,Print Council Of Australia Inc,Culture and arts,0,4,25,2019,0.0,186289.0,186289.0,112911.0,89437.0,202348.0,-16059.0,Professional group,occupational association,1966.0
1323,52303567862,Childrens Protection Society Inc.,Social services,53,37,128,2013,,,,,,,,Service Group,social welfare and poor,1896.0
1324,52303567862,Childrens Protection Society Inc.,Social services,36,42,76,2014,4.0,7102674.0,7133388.0,5611206.0,1685212.0,7296418.0,-163030.0,Service Group,social welfare and poor,1896.0
1325,52303567862,Childrens Protection Society Inc.,Social services,45,32,100,2015,7.0,8138268.0,8252848.0,5476537.0,1914586.0,7391123.0,861725.0,Service Group,social welfare and poor,1896.0
1326,52303567862,Childrens Protection Society Inc.,Social services,52,42,100,2016,1.0,8192440.0,8406620.0,5948968.0,2080015.0,8028983.0,377637.0,Service Group,social welfare and poor,1896.0
1327,52303567862,Childrens Protection Society Inc.,"Economic, social and community development",54,46,76,2017,2.0,10421847.0,10421847.0,6712853.0,3024741.0,9737594.0,684253.0,Service Group,social welfare and poor,1896.0
1328,52303567862,Childrens Protection Society Inc.,"Economic, social and community development",60,66,50,2018,3.0,14644681.0,14644681.0,7721149.0,5050008.0,12771157.0,1873524.0,Service Group,social welfare and poor,1896.0
1329,52354004543,The Leprosy Mission Australia,Other activity,7,15,21,2013,,,,,,,,Service Group,disabled and health advocacy,1913.0
1330,52354004543,The Leprosy Mission Australia,Other activity,9,7,25,2014,8.0,4838643.0,5508040.0,1027024.0,0.0,5922589.0,-414549.0,Service Group,disabled and health advocacy,1913.0
1331,52354004543,The Leprosy Mission Australia,"Economic, social and community development",10,5,50,2015,10.0,5370826.0,5381007.0,894564.0,1494431.0,5330570.0,50437.0,Service Group,disabled and health advocacy,1913.0
1332,52354004543,The Leprosy Mission Australia,"Economic, social and community development",12,6,50,2016,19.0,4947934.0,5130144.0,1014900.0,1206372.0,4599848.0,530296.0,Service Group,disabled and health advocacy,1913.0
1333,52354004543,The Leprosy Mission Australia,"Economic, social and community development",17,6,50,2017,13.0,4844320.0,4844320.0,989039.0,1427922.0,4265806.0,578514.0,Service Group,disabled and health advocacy,1913.0
1334,52354004543,The Leprosy Mission Australia,International activities,21,4,50,2018,15.0,5435476.0,5435476.0,1318781.0,1768147.0,4809623.0,625853.0,Service Group,disabled and health advocacy,1913.0
1335,52354004543,The Leprosy Mission Australia,International activities,18,4,50,2019,23.0,5432677.0,5432677.0,1558315.0,2009152.0,5425156.0,7521.0,Service Group,disabled and health advocacy,1913.0
1336,52610716720,Glaucoma Australia Incorporated,Other activity,3,0,20,2013,,,,,,,,Citizen group,disabled and health advocacy,1988.0
1337,52610716720,Glaucoma Australia Incorporated,Other activity,3,0,30,2014,0.0,832074.0,982966.0,268318.0,82587.0,497219.0,485747.0,Citizen group,disabled and health advocacy,1988.0
1338,52610716720,Glaucoma Australia Incorporated,Other health service delivery,3,1,50,2015,0.0,913513.0,913513.0,296370.0,320658.0,617028.0,296255.0,Citizen group,disabled and health advocacy,1988.0
1339,52610716720,Glaucoma Australia Incorporated,Social services,3,1,50,2016,0.0,778710.0,841228.0,351292.0,190113.0,541405.0,299823.0,Citizen group,disabled and health advocacy,1988.0
1340,52610716720,Glaucoma Australia Incorporated,Other education,4,0,45,2017,0.0,1096638.0,1096638.0,413926.0,211528.0,682886.0,413752.0,Citizen group,disabled and health advocacy,1988.0
1341,52610716720,Glaucoma Australia Incorporated,Social services,3,4,50,2018,1.0,1363637.0,1363637.0,540699.0,285304.0,905503.0,458134.0,Citizen group,disabled and health advocacy,1988.0
1342,52610716720,Glaucoma Australia Incorporated,Other health service delivery,4,3,60,2019,1.0,1344744.0,1344744.0,595747.0,406235.0,1026982.0,317762.0,Citizen group,disabled and health advocacy,1988.0
1343,52650269176,Motor Neurone Disease Australia Incorporated,Other activity,0,4,1,2013,,,,,,,,Citizen group,disabled and health advocacy,1991.0
1344,52650269176,Motor Neurone Disease Australia Incorporated,Civic and advocacy activities,0,4,6,2014,1.0,736045.0,736045.0,223841.0,535488.0,759329.0,-23284.0,Citizen group,disabled and health advocacy,1991.0
1345,52650269176,Motor Neurone Disease Australia Incorporated,Civic and advocacy activities,0,6,20,2015,0.0,2387852.0,2387852.0,290631.0,458031.0,2242176.0,145676.0,Citizen group,disabled and health advocacy,1991.0
1346,52650269176,Motor Neurone Disease Australia Incorporated,Advocacy and civic activities,0,6,20,2016,0.0,1700490.0,1700490.0,331771.0,168828.0,1591844.0,108646.0,Citizen group,disabled and health advocacy,1991.0
1347,52650269176,Motor Neurone Disease Australia Incorporated,Advocacy and civic activities,3,3,2,2017,0.0,1324716.0,1324716.0,445493.0,687142.0,1159976.0,164740.0,Citizen group,disabled and health advocacy,1991.0
1348,52650269176,Motor Neurone Disease Australia Incorporated,Civic and advocacy activities,2,3,15,2018,1.0,1375093.0,1375093.0,444717.0,623926.0,1071645.0,303448.0,Citizen group,disabled and health advocacy,1991.0
1349,52650269176,Motor Neurone Disease Australia Incorporated,Civic and advocacy activities,1,5,15,2019,0.0,845201.0,845201.0,456713.0,227847.0,840560.0,4641.0,Citizen group,disabled and health advocacy,1991.0
1350,53004466700,The Australian Boys' Choral Institute,Other education,1,12,30,2013,,,,,,,,Leisure group,arts and cultural,1939.0
1351,53004466700,The Australian Boys' Choral Institute,Other education,1,10,30,2014,2.0,496560.0,496560.0,211756.0,236608.0,448364.0,48196.0,Leisure group,arts and cultural,1939.0
1352,53004466700,The Australian Boys' Choral Institute,Other education,1,6,30,2015,6.0,497718.0,497718.0,230799.0,273233.0,504032.0,-6314.0,Leisure group,arts and cultural,1939.0
1353,53004466700,The Australian Boys' Choral Institute,Other education,0,10,50,2016,8.0,458214.0,458214.0,249307.0,221660.0,470967.0,-12753.0,Leisure group,arts and cultural,1939.0
1354,53004466700,The Australian Boys' Choral Institute,Other education,0,10,50,2017,8.0,650075.0,661514.0,264629.0,366314.0,630943.0,30571.0,Leisure group,arts and cultural,1939.0
1355,53004466700,The Australian Boys' Choral Institute,Culture and arts,0,2,120,2018,9.0,831996.0,831996.0,264150.0,568651.0,832801.0,-805.0,Leisure group,arts and cultural,1939.0
1356,53004466700,The Australian Boys' Choral Institute,Culture and arts,0,2,120,2019,10.0,600846.0,600846.0,255963.0,274265.0,537453.0,63393.0,Leisure group,arts and cultural,1939.0
1357,53008502930,Universities Australia,Higher education,20,5,0,2013,,,,,,,,Institutional group,education,1920.0
1358,53008502930,Universities Australia,Higher education,18,4,6,2014,0.0,12008372.0,12261725.0,3638880.0,7895865.0,11534745.0,726980.0,Institutional group,education,1920.0
1359,53008502930,Universities Australia,Higher education,20,7,0,2015,0.0,10370675.0,10572181.0,3904699.0,6193273.0,10097972.0,474209.0,Institutional group,education,1920.0
1360,53008502930,Universities Australia,Higher education,22,5,0,2016,0.0,10319009.0,10319009.0,4346533.0,5905207.0,10251740.0,67269.0,Institutional group,education,1920.0
1361,53008502930,Universities Australia,Higher education,23,7,0,2017,0.0,4259963.0,9324341.0,4626869.0,5493695.0,10120564.0,-796223.0,Institutional group,education,1920.0
1362,53008502930,Universities Australia,Civic and advocacy activities,28,9,0,2018,0.0,25179651.0,25174743.0,6107547.0,13132483.0,24667613.0,507130.0,Institutional group,education,1920.0
1363,53008502930,Universities Australia,Civic and advocacy activities,23,3,0,2019,1.0,9948454.0,10103903.0,4134026.0,5057070.0,9191096.0,912807.0,Institutional group,education,1920.0
1364,53023617594,Australian Jewish Historical Society Incorporated,Research,0,0,10,2013,,,,,,,,Leisure group,identity groups,1938.0
